NetflixID,Title,Type,ReleaseYear,Synopsis,Runtime,Image,IMDbRating,RT Critic,RT Audience
81235729,Jezebel,movie,2019,"During the internet's infancy, a vulnerable woman follows her sister into the sex industry as a webcam model but her sudden popularity tests their bond.",1h26m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXP7qMmdOL6CCqJp2Wbvi_i6Wp1Fg5ezu9X_KHl2G9Do3LYkoVYikf4rfDE3zypA6cpbAeumQYSIRw06OQ8daAVI8w.jpg?r=138,7.5,94.0,83.0
81147285,Deadcon,movie,2019,"A group of uber-popular, social media influencers' trip to a digital media festival grows dark when an evil spirit wants to lure them to their demise.",1h17m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSNZZPrehi7EOzJme8EJgihsw-3viMw5G64zRdHi4y0NdyIHaEHOwIg4kqJTvr6xGBHejHdjzmKjv4F6qQji-0pPFg.jpg?r=06e,2.8,50.0,12.0
80997602,Eye For An Eye,movie,2019,"A cartel boss is released from prison and unknowingly put in the care of a vengeful nurse, whose life was tragically impacted by the drug lord.",1h48m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABW5ZxngPWv09KjH0zgzJl4sk_g5Meb4_SnWTfa8Ia5Pi78zx3DAJBORonQyVCGrXS8Oc_RryEqUWBLDnnGHyQwcMTyZhgzB6qppeMGCEu8sTMBR4sYPi8Ki41G8.jpg?r=cf6,7.0,,
81062828,Killer Inside: The Mind of Aaron Hernandez,series,2020,"Via interviews with friends, players and insiders, this docuseries examines how Aaron Hernandez went from an NFL star to a convicted killer.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABanrNM2fLzGCk7YMuYGCV31u3689Nrb63BeUS1LLyiww6jPQ-9DQQfhAATNqN94yT_-7rbU0bu6bKrfrzKQveuGqn3bmlF2BkhtId-0RAyUiGSPbjTN8V9cFxf0.jpg?r=a04,0.0,80.0,81.0
81060049,Leslie Jones: Time Machine,movie,2020,"From trying to seduce Prince to battling sleep apnea, Leslie Jones traces her evolution as an adult in a joyfully raw and outrageous stand-up special.",1h6m,http://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRqPoEJtMINDOhDjjBKvEw98ihCz-J3ISxfNWO7WLDTMfMY2EStwfilE8U7vaSsKyhN8qEMTB1wj6n1q4cIiarwwi6cBsylb_-X-VlEqvlsga8lzFUmysFVH3SI.jpg?r=99c,,100.0,31.0
81144867,Saving Zo&euml;,movie,2019,A reserved high school freshman acts out when she recovers a diary that offers clues to a secret world that could be behind her sister's murder.,1h35m,https://occ-0-753-1360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABajlLXZqQRDG4QSi_nex_u_7xAeGNhX38n0X0GsXI3CL4eE9hX8UKythIsQrVNZWXBqdAVKXfZLIqZNt_civTFb4XA.jpg?r=525,5.0,,
81127333,The Brave,movie,2019,"With entry into the European Union at stake, Albania must rely on a mash-up of elite cops to take down a slippery drug lord dominating its economy.",1h43m,https://occ-0-753-1360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRVTRig5hjqPffBxlrn2kUkOGX2b-_oaMM__Aj8sCops8tW-GJAgiBwB8wxMbBNJl3Z-lszjnfK2HPfnJ10HbIg53g.jpg?r=cac,5.0,78.0,76.0
81026003,Bulbul Can Sing,movie,2018,"Exploring their sexual identities in the face of the patriarchal rules of their Assamese village, a teenager and her two friends are rocked by tragedy.",1h34m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRYSDNvL4CPRExlijtRrtZUbaCY50bkSibVDXL1KkQ0ipKSH77Cd7DTp801h3tMsIb5xvMlsAVGiKbooua07KNKmMQ.jpg?r=029,6.6,100.0,
80221553,Kipo and the Age of Wonderbeasts,series,2020,"Making her way through a world of mutant animals, a sheltered yet scrappy girl learns how to survive -- and get home -- with help from her ragtag crew.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZ1u_GecUa4gz1g8zyJnVAvCsOicY0xlVS7li3WOLGg9fya9Z_ZwEnNoOYnFl7WODyGwhIyv_7jGjA-KzuUtvDk2SoQl7isp7dktzEemarioC6DJLIgVpmIPh5Y.jpg?r=f04,0.0,,92.0
80239306,The Healing Powers of Dude,series,2020,"When an 11-year-old boy with social anxiety disorder starts middle school, he finds strength in a scruffy emotional support dog named Dude.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTfn0GSK-zFPw9-Y-NR2Tj0t9YW1XKXv9ecHxzHicjIGoQOQnM_oHWrK3_DY--3oHdF6zD1Nz84VOAZAzi0_6ytwDNJfoOcDxl_xwvXDAp3lFrlsADgLGiYKOCg.jpg?r=ac3,0.0,,93.0
81113919,Made in China,movie,2019,"After a trip to China, a struggling entrepreneur returns to India as the supplier of an illegal aphrodisiac &mdash; but all he ends up stimulating is chaos.",2h7m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXZnpl97vk3waTrkooqflswcfO7C6aaygeYwxBvMI86XOsS8gXqlQWEatzkg8G8a9EHLzuh40UOL5ebzfGg5MCLpGQ.jpg?r=dc4,5.8,,
81173792,Betty White: First Lady of Television,movie,2018,This documentary on actress and television producer Betty White traces her decades-long career as a  woman breaking new ground in entertainment.,55m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQfXUMexY5XFzfWiWjmqTPT3RGOxZJRPz7rAwkia4RHJqM-1NrgWTQ2vtOOMfYFgsS51SmI7xjloy4Bz04jyKcUmmw.jpg?r=c83,8.2,,
81011449,Medical Police,series,2020,Doctors Owen Maestro and Lola Spratt leave Childrens Hospital and join a secret arm of the CDC to investigate and destroy a deadly global virus.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABfA8DM6wpnqijLaEVpsxNum_Oyxop6BWR9R0EYNcXyDC4ccTrYQKBEQPiD-5zu5HwG29qt82cjTksYkEoQWdCT_QPKjLZ-YNaB8NnDE4HmMd9F8dCvbptvbpmUo.jpg?r=d3d,,92.0,75.0
81156880,Scissor Seven,series,0,"Seeking to recover his memory, a scissor-wielding, hairdressing, bungling quasi-assassin stumbles into a struggle for power among feuding factions.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXuzLGY5d586dr3Ive35QFtCRhcf4uydm_r8fBIwriu3bqJHjMh9tfGPrezY_UeC7ZSZ05cM_0_RKwfYGuiAgc63g2hgj04UF2X7H-2ytSoFQpVBU6EZpYYssTk.jpg?r=b55,,,
80190519,Giri / Haji,series,2019,Family duty sends a lawman to London to look for his mob-assassin brother as a yakuza war threatens to engulf Tokyo. Trust is even tougher to find.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABcr__ZCmqj4ECt86V3ufckKw3A3qwYhbzf3sEaTNBa6JwgFIBukQTxp4rkBqukWxUnZ3NgGlBSLoxGfCPZ61AKDWdngRqg4Ep77ApE2i0klazoHyWr4Lq89e8y8.jpg?r=5a2,7.9,,
81074060,Until Dawn,series,2020,France's funniest comics carry out ghastly tasks as they try to outlast -- and outwit -- one another while overnighting in haunted locations.,,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABU3HI7bzJkgVYGe9sV3nymfdb6Hzyh4L_W2hexDgHVm6A6B4a2BZzT2h-WsZL3DCCHj0yX6pUyvwjoBmzx3PvlZJJ_K-c9zv_MRv6kaDlvQcvu_wNidOlil_hKA.jpg?r=7ae,,,
81183491,Jamtara - Sabka Number Ayega,series,2020,"A group of small-town young men run a lucrative phishing operation, until a corrupt politician wants in on their scheme -- and a cop wants to fight it.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABROyx10Mkv0NddZL6C71PxRr-o60R3P5sRSvTBG3XBqCENg5Hy9lWVEC0bKqRW_Jnxp0uiEJmj1MpI9QmLgu-N9bKSl0y5Lz1RO3U7DXLgzNwzH4P5HdlNhrnUI.jpg?r=b30,,,
80237329,AJ and the Queen,series,2020,"While traveling across the country in a run-down RV, drag queen Ruby Red discovers an unlikely sidekick in AJ: a tough-talking 10-year-old stowaway.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABT817f16YpWVc9jv7rrr1sAan-gV6sVqRdTrE6RHszxndj9vFEz7Zm7gXvnUqG7_FdeGg1nEh0D3Pppvra1aQP_2AwGR2aLxL-ZjplUPrXp-xzgXhO1_4_012Bg.jpg?r=1a8,,53.0,91.0
81225148,While You Were Sleeping,series,2017,"Burdened with visions of the future in their dreams, a young woman and two men try to prevent horrible events before they actually happen.",,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYD0kNkKjySoCCD-HY2-Mp3t-Oq_e5rTXSNFq_370iZDAkvZa9JVcmL5TbhFhy6XMg0BlslCoshfYW8yaRRg6RUZrQ.jpg?r=53e,8.4,,
81224991,The Secret Life of My Secretary,series,2019,"When a telecom executive develops face blindness, he mistakes his secretary for a wealthy heiress -- which she allows to get out of hand.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQUmp1cJ6-Dvl8OvX8f-IV8dsmqCemTJ2TdnNO6t7l1yjRad4Hh_VPtCctSDmkdbU5yTPwpDuPHeFXQL0Ya1FVU9vA.jpg?r=a6f,7.3,,
81225127,Wok of Love,series,2018,"Down on his luck and in need of a kitchen, a star chef turns to reforming a shoddy Chinese restaurant staffed by former gangsters.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTfHTFB8tzrJPRUU9jEtCS_bqHLfOPXHdQwsUPy_YDZWAebPjfjSz0227l6enBB4V8N5af81hWlT8FUk6hurVrstLA.jpg?r=ecb,0.0,,
81225069,The Last Empress,series,2018,"In a modern-day monarchical Korea, a bright musical actress enters an unforgiving world of sinister secrets when she marries the emperor.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABcH9jvVcsbwJQuSczPGpIQbI_M3dWjf_26DY5wzwfNAya9dIW2NBNbkXIS0We968eogoTaCZJXqOT160gLLQL80Ncw.jpg?r=bff,5.7,,
81225043,Haechi,series,2019,"In the Joseon era, an outsider prince joins hands with unlikely allies, who help him ascend the throne -- and bring forth a new age of reform.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbAD0MaLVZUdyfjgwgJF9vFHP8nl2wVsdaBTSibf9mE0a5RzLm5REKOcPVcycxm6lq_MZ1HmLZLRb6obvPVkQYdyZA.jpg?r=64e,8.3,,
81225109,Still 17,series,2018,"After waking from a 13-year coma, a woman adjusts to life as a 30-year-old -- and reconnects with a man who blames himself for what happened to her.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRJG3ZhFgwEzGRSjzBI_V7sGqwhX6baemR8PD5X7ozxnhs-33y7hRq0PfTLccNDn-aOY49Uo--6lb9QiEMIUMskPYw.jpg?r=d8f,,,
81225012,The Fiery Priest,series,2019,"When his fellow clergyman dies under shady circumstances, a hot-tempered priest who's unable to turn a blind eye to injustice hunts for answers.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRli5nQd5YyteO7fSAVBnD1niufuE9FfE71Q8-7adFMAJPm-dFg4CcmWSf1SrpOZJhXYtKdGNZDux0DQRCw53y-uuA.jpg?r=9e1,8.3,,
81233770,Reunited Worlds,series,2017,"Twelve years after his death, a high school senior makes a shocking return to the lives of his broken family and friends.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXln6FFTxgU4JTv4izqNFPMbUvPLRJItoas7r_s1s9GIX4aiZRQGQr5xgBH93RG7ABLOPLNnIcoEcVxkKg1wSab5JQ.jpg?r=921,7.6,,
81167492,Speed Is My Need,movie,2019,"This daredevil documentary trails behind and into the minds of the biggest names in one of the world's most dangerous sports, superbike racing.",1h14m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSOtbgktq48g3hWJThCqVgf9fUWb_ShwPQPcmBm1EHVIFWafR7xEt9hTjr_XRYEAo2Q0uQw2HmLS5Vn7nqQ0vX2LqQ.jpg?r=07f,4.8,,
81039393,Cheer,series,2020,This gripping docuseries follows the ups and downs of Navarro College's competitive cheer squad as they work to win a coveted national title.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUMeDSJxu-QsVWn-Z-cqBx6Gq1Syk9_hzrXL3gY_ew5MMaDcYtqmcoIRkiZjQj6V72cxAmXa-DXKSO8b7Q_FG15sesYJbK3DzBmP5E2VQLoaO1RluOORH_lJLD8.jpg?r=2d8,,95.0,97.0
81191361,Pretty Little Stalker,movie,2018,"When a self-help writer's advice goes wrong, she finds herself in the crosshairs of an obsessive young woman with a thirst for vengeance.",1h23m,https://occ-0-753-1360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUEBxJ9ok7qjhJPHlhgnXdNpUyeTjBnHrIgA_KHg58MvmrQy93OS1MTbsJRNc53b_D84E1TK-sXwIroKMJ1ZvRkurg.jpg?r=d73,3.3,,
80233408,"Live Twice, Love Once",movie,2020,"When Emilio (Oscar Mart&iacute;nez) is diagnosed with Alzheimer's disease, he and his family embark on a quest to reunite him with his childhood crush.",1h41m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdek_Z1OSnSYHjHm8c8X-CnhyCyqoakfmZtmUgOP-mC4Q0IdDt44iSKSHDx-WsCKKdsPqCDslQlZH8sDThQv4jkCBQm8WauxkzwR0gfrNIiwsu60VeRl1gPuBpw.jpg?r=b76,,50.0,76.0
81210339,L&Oacute;I: &THORN;&Uacute; FL&yacute;GUR ALDREI EINN,movie,2018,"A baby bird unable to fly with his family must find a warm valley by foot to survive the freezing winter, but dangerous enemies stand in his way.",1h22m,https://occ-0-1490-1489.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABaLMEnRMovYnV35AE8CXqhdz1UD5a9aTp1eaVm0CoO3JH2xzAjwtDTi8YKzo5F6hc6Nlp-FsZ9dJrsz4wnEg7K3HVA.jpg?r=7a2,,,
80237347,Go! Go! Cory Carson,series,2020,"Beep, beep -- go, go! Buckle up for fun and adventure with adorable kid car Cory Carson as he explores the winding roads of Bumperton Hills.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTQSuHSLBzv5UWV4tr1NklpHashUkpI4TN8RHhB7dYIQcf1xg2Kh6jJXk9TC5IOERVOskX0hnaDzR5cV1J5sMaxLToVv8ebpSKKUeQ3HbAQigW7r-17f3YnNc_g.jpg?r=d9a,,,
80997687,Dracula,series,2020,The Count Dracula legend transforms with new tales that flesh out the vampire's gory crimes -- and bring his vulnerability into the light.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABc75sX_y83Rjk_NSaXPHIS7J61nOOexCvQud_kjRx27JBFsk57P65ci2f0R7KDUQSS6QsVR7VTcVDWyvCh0Ck_iQ2EtzzU8khqNChVHzbztsrysZOQ21u3lwBKI.jpg?r=519,8.3,,
81006825,All the Freckles in the World,movie,2020,Thirteen-year-old Jos&eacute; Miguel is immune to 1994 World Cup fever until he realizes soccer is the only way to win the heart of his crush.,1h29m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUESY_e70u4nP7K0BTKVJ5xf86BOTM1gvdgjNrwPZuo7qYVtXjICcdGsERIqBnBJyqi6xn-4flQgzypRskb1mPyOdHdD1qqM9HvyQzGZmVzKqifX9TVDae2lFVM.jpg?r=f58,,,
81213891,Deewangee,movie,2002,"Hired by a singer to defend her friend, who has been accused of murder, a formidable lawyer learns that the man he represents may not be innocent.",2h36m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZgS-W3cKKxfzQWb7YHGlwf9us0IKNv471PysBY5zQZVUpjROVL96e_YygNUNkNxECrXnSBDyEXJ5HQ2k9xiTf1O-Q.jpg?r=f34,6.6,,
81030627,Shazam!,movie,2019,"When a foster teen shows his true heart, he gains the ability to transform into an adult superhero that must defend his city from sinful villains.",2h11m,https://occ-0-1926-41.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSKUUc7-4JN1iEUzH3Jr95atgXMkFBRLI8EGCice628lGSKo7zK9qzb56xsFRNYgUZUoQbDpQK6qIDrNk8IJ8jqYIg.jpg?r=ebd,7.1,,
81160763,"Sex, Explained",series,2020,"From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series.",,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABT0AaQ6gGuEwgV2xSI-iJLtQhSua5JdE3l8qm9NkPWv7lfAZyZrYm55OLVAu6-0gANhn7xU2wrWfpLCMgI1mfIan6IV94dfgcCtmoYLz9Zh4tuYVFvCosaoflqg.jpg?r=27a,,100.0,62.0
81054827,Thieves of the Wood,series,2018,Charismatic highwayman Jan de Lichte leads the oppressed and downtrodden in a revolt against the corrupt aristocracy of 18th-century Flanders.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXLnqYJuLLesH27-9a7g7Pi-ZluQUMHh3PNSOdrs2v6xWitprhvkKwA0CHkfVE_W1iliJOZaYqm3IbclpSk4hZhLHA.jpg?r=1d9,,,83.0
81103093,Fall Girls,movie,2019,"Following a night of hard partying that left their tycoon boss dead, four women try to keep it a secret in hopes of closing a billion-dollar deal.",1h20m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABaCI-estuTS0zAqiQ5KzVTPHK3AmqfaLZ94_7PeraAP24PuTDXPWV1OqOaSiuQuWLL-VxBauKxqXROJhHGAJLHh71A.jpg?r=f59,4.1,,
80201590,Spinning Out,series,2020,"A figure skating Olympic hopeful struggles to balance love, family and fragile mental health as her dream of winning takes a dizzying hold.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRMWNk5zi4gX2Rq0p0mGnTvEo_PTpsyDqRrRqryWjLaO5eqrcfXu2Ep8ujyraiKkhsnkeR88J1NVKKblZCxIlrg_e3VXO5lDAFWQFYUqBUKJizPjz0QWgPLfdTE.jpg?r=5b1,,63.0,91.0
81044551,The Circle,series,2020,"Status and strategy collide in this social experiment and competition show where online players flirt, befriend and catfish their way toward $100,000.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRqPhSRobo8AXwChTSPUqZX-5pDUzqLYF3_gwBHVPATuAVdMlX0cAa-x9gE57rjnxAE5ME5x_N4dEX891VutF9qFZmduFrta2KkilqAiJ7djrfDvBuTBodjauSeWaPywU_f49Wb-b_BDAXhFMH44_Nsl_PoP.jpg?r=158,,50.0,
80117557,Messiah,series,2020,A wary CIA officer investigates a charismatic man who sparks a spiritual movement and stirs political unrest. A fictional story not based on true events.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABe5t9PW-LJAD0WgxDU9uPywY6wreCMNnu1Ri-dXTrojtjs4C0p0paG4OnyzY30sDsryj4qrVn2XtvFxE4fO18M3qGXwc7UkAIGF79KZAIpTaHbcDRvGDJBFtMzc.jpg?r=a57,7.8,42.0,88.0
81211681,Luccas Neto in: Children's Day,movie,2019,"When Luccas Neto plans a big Children's Day celebration, an unexpected threat at school puts the party -- and his friends -- at risk.",1h21m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVyjQzKGrTR6IrfxyS0YI2fBCY_0sBUTG_xZSO3sxvrmip5x40TjqL0Rs0e_V4j1uSqG7NHEgR3zw-gZ-Z05FfDu2w.jpg?r=ccc,,,
81084305,Jeff Dunham: Unhinged in Hollywood,movie,2015,Unfiltered ventriloquist Jeff Dunham brings his ragtag crew of puppet pals to Hollywood for big laughs about celebrity culture and California living.,1h10m,http://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbqahbAZPq5SPQSn9E_nADDcaZSvi1o3BLKFusuub2ZqrUw2h5FyhXt4KYQhALbmcpzLkKj7jYfrrLJL3kVJpjtCVw.jpg?r=e3d,0.0,,
81140307,Posesif,movie,2017,A student diver risks her scholastic future and relationship with her father when she dates a moody transfer student consumed by their romance.,1h41m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABboLvK60xL73umzeH1MD1bj96BxudxSY3Fwq9XdUR0O623swB-2p11qzmx2A7ZpBOwCHkxKrWMM-qAUB1AUwi7hzWA.jpg?r=726,7.5,,
81167119,Because This Is My First Life,series,2017,"Two housemates get married for financial convenience, but discover nothing is simple when it comes to demanding in-laws, or facing their growing bond.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUpYZddVJud0Y0j0e_P6XrG4IBXFC-WQ5G2B8qfnuyHw-oc_PRrKGqUQIC-_jD6quPG1YCtvX18MtmcQpy09CraAfg.jpg?r=468,,,
81167137,Live Up To Your Name,series,2017,"Pushed together by twists of time, a Joseon doctor and a cardiac surgeon overcome their 400-year divide as they learn and heal through each other.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQ8cb5vz6t7fltET1ObyN_LJs1OCvb-7kM1ZGgFtbRb6rH_srJF0wF0hUErTt58VWLycTu1D-APS6Y8q0mncNCNCbw.jpg?r=ccf,,,
81035731,Aruna and Her Palate,movie,2018,"An epidemiologist turns her nationwide bird flu investigation into a chance to sample local delicacies en route, with three friends along for the ride.",1h46m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABV_ZbhgMJundtW-NV3pBwSh_t2H_DzS2SVVPTvlStpAMmjA5hFnPBM9OQF1DBKt-udNZ6t9Bcgh3b9zy_EAPMWs2sg.jpg?r=85d,,,
81217437,Mandi,movie,1983,"Forbidden love, fraying loyalties and flagrant hypocrisy emerge when sanctimonious politicians drive a madam's brothel from the heart of Hyderabad.",2h34m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABS2ZDC11lBvGLjRMfvQ-oAbaeSf5H8zDLcFCj6AK93RikLMAOyiJCuI9hRh_kG7khGUixoSrlFew9uhvx7VSh2QPPA.jpg?r=9c8,7.6,,
81088083,Ghost Stories,movie,2020,"The directors of Emmy-nominated 'Lust Stories' (Zoya Akhtar, Anurag Kashyap, Dibakar Banerjee and Karan Johar) reunite for this quartet of thrillers.",2h24m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZsmE8KAmXuBFEw0rk82lRObwogQqrpBp8C1R55bzAzrc6X81ARtlTG5A6pODtpS-UghVQXpB1PBFro8BES1MVVF3er7dDXuEV5aENpbUePcqNJdE1iqjfkJaNo.jpg?r=f07,,,
81167101,Save Me,series,2017,Four young men come to the rescue of a former classmate whose family has been sucked into the clutches of a religious cult and its charismatic leader.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQTSA6jLoCrANUnMvRRHOYQ_9arEwBciYg2wwiRS_l1X_ZtEq7OUwRvk5A0RPG10LOhQrJBava-kB2Yp46B8LNLISw.jpg?r=3b1,8.2,36.0,50.0
81184681,Chhota Bheem Kung Fu Dhamaka Series,series,2019,"From kung fu battles to run-ins with bandits, life in an empire far away from home is an endless adventure for Chhota Bheem and his buddies.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVio8NMlo0PXJopCj9Y1Aq3AzrPxd-2xhGE9o1oyrfugNXhYUyRTG4Xy8QCNvLUukR475rAYUo7G5U6eTNrR-dcGPQ.jpg?r=f7e,,,
81203251,Yanxi Palace: Princess Adventures,series,2019,A determined Qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSL5o6S0KO6gKGtTJnwNyDxNkSGmN7q3luChL2UZJWflfxEBBDo6mrnm_qa7EbZqpqU-QsQ73aSE5y-ZFztG2PJhADKvnhpAFKLgsSntYCjVCR_TGghoxw78aZk.jpg?r=4a8,,,
80990609,The Neighbor,series,2019,Self-centered Javier's life gets a bit messy when he unexpectedly becomes a superhero -- and his recent ex is tasked with uncovering his identity.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWUQZf646w4O3B-S6uuTTLJfWiej00paDOSLz_vfpC5stW2TIpIrV5ccVDsxLWZE2X7v9CBzxCRluuACFmoKZL50MSVoY22ecN64OgGSC0BGOYFUpB-aOJOz3bg.jpg?r=515,,,67.0
81219073,ARASHI's Diary -Voyage-,series,2019,"Twenty years after their debut, join the beloved members of Arashi on a new journey as they showcase their lives, talents and gifts to the world.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWgYiKaewPvk98cSg_lu6XFPTFe7b3EqZ-pimanmcP4czY0pvPYyzVyn15zBBtai160rJXQTqwYbleuGcsapwHWG4EqkaHOJA7qjGey4bZ12OUmu0_FyIGzO8-WM3CRjGFCZtwWkAeNUohOFn_cyLkVhssE9.jpg?r=b52,,,
